Ticker,Date,High,Low,Open,Close,Volume,Adj Close
AAPL,2013-02-20,65.38428497314453,64.11428833007812,65.38428497314453,64.12142944335938,119075600.0,47.26673126220703
AAPL,2013-02-21,64.16714477539062,63.2599983215332,63.71428680419922,63.72285842895508,111795600.0,46.97291564941406
AAPL,2013-02-22,64.5142822265625,63.79999923706055,64.17857360839844,64.40142822265625,82663700.0,47.473121643066406
AAPL,2013-02-25,65.01714324951172,63.22428512573242,64.8357162475586,63.25714111328125,93144800.0,46.629615783691406
AAPL,2013-02-26,64.5057144165039,62.522857666015625,63.40285873413086,64.1385726928711,125374900.0,47.279361724853516
AAPL,2013-02-27,64.63428497314453,62.95000076293945,64.06143188476562,63.5099983215332,146837600.0,46.81600570678711
AAPL,2013-02-28,63.98143005371094,63.05714416503906,63.43571472167969,63.05714416503906,80628800.0,46.48219299316406
AAPL,2013-03-01,62.59714126586914,61.42571258544922,62.57143020629883,61.4957160949707,138112100.0,45.3311882019043
AAPL,2013-03-04,61.17142868041992,59.85714340209961,61.11428451538086,60.00714111328125,145688900.0,44.23390197753906
AAPL,2013-03-05,62.16999816894531,60.10714340209961,60.211429595947266,61.591426849365234,159608400.0,45.4017448425293
AAPL,2013-03-06,62.17856979370117,60.63285827636719,62.07285690307617,60.808570861816406,115062500.0,44.82468032836914
AAPL,2013-03-07,61.71571350097656,60.15142822265625,60.64285659790039,61.51142883300781,117118400.0,45.342777252197266
AAPL,2013-03-08,62.20428466796875,61.22999954223633,61.400001525878906,61.674285888671875,97870500.0,45.46282958984375
AAPL,2013-03-11,62.71571350097656,60.73428726196289,61.39285659790039,62.5528564453125,118559000.0,46.11045837402344
AAPL,2013-03-12,62.6971435546875,61.08142852783203,62.228572845458984,61.20428466796875,116477900.0,45.11636734008789
AAPL,2013-03-13,62.07143020629883,60.76571273803711,61.2071418762207,61.19285583496094,101387300.0,45.107948303222656
AAPL,2013-03-14,62.091426849365234,61.49285888671875,61.83285903930664,61.78571319580078,75968900.0,45.54496383666992
AAPL,2013-03-15,63.461429595947266,62.46428680419922,62.56142807006836,63.380001068115234,160990200.0,46.720191955566406
AAPL,2013-03-18,65.35142517089844,63.02857208251953,63.06428527832031,65.10285949707031,151549300.0,47.99018859863281
AAPL,2013-03-19,65.85285949707031,64.07142639160156,65.64286041259766,64.92713928222656,131693800.0,47.860660552978516
AAPL,2013-03-20,65.37571716308594,64.22714233398438,65.34571075439453,64.58285522460938,77165200.0,47.60686492919922
AAPL,2013-03-21,65.42571258544922,64.30000305175781,64.31714630126953,64.67571258544922,95813900.0,47.67531204223633
AAPL,2013-03-22,66.0142822265625,64.7300033569336,64.94000244140625,65.98714447021484,98776300.0,48.64202117919922
AAPL,2013-03-25,67.13571166992188,65.96857452392578,66.38428497314453,66.22571563720703,125283900.0,48.81789016723633
AAPL,2013-03-26,66.54856872558594,65.79000091552734,66.4914321899414,65.87714385986328,73573500.0,48.56093215942383
AAPL,2013-03-27,65.25714111328125,64.38999938964844,65.20857238769531,64.58285522460938,82809300.0,47.60686492919922
AAPL,2013-03-28,64.54571533203125,63.08856964111328,64.26000213623047,63.237144470214844,110709900.0,46.61487579345703
AAPL,2013-04-01,63.38571548461914,61.105712890625,63.128570556640625,61.272857666015625,97433000.0,45.16691589355469
AAPL,2013-04-02,62.591426849365234,60.91428756713867,61.08571243286133,61.3985710144043,132379800.0,45.259586334228516
AAPL,2013-04-03,62.468570709228516,61.47285842895508,61.62428665161133,61.71285629272461,90804000.0,45.49126052856445
AAPL,2013-04-04,62.14285659790039,60.75,61.96571350097656,61.10285568237305,89611900.0,45.041603088378906
AAPL,2013-04-05,60.7071418762207,59.95428466796875,60.64285659790039,60.4571418762207,95923800.0,44.565616607666016
AAPL,2013-04-08,61.07143020629883,60.355712890625,60.69285583496094,60.887142181396484,75207300.0,44.882591247558594
AAPL,2013-04-09,61.21428680419922,60.39285659790039,60.908573150634766,60.99714279174805,76653500.0,44.96367645263672
AAPL,2013-04-10,62.43714141845703,60.85857009887695,61.157142639160156,62.24142837524414,93982000.0,45.88089370727539
AAPL,2013-04-11,62.56999969482422,61.599998474121094,61.959999084472656,62.047142028808594,82091100.0,45.7376823425293
AAPL,2013-04-12,62.021427154541016,61.2985725402832,62.021427154541016,61.400001525878906,59653300.0,45.26063919067383
AAPL,2013-04-15,61.12714385986328,59.93571472167969,61.0,59.978572845458984,79380000.0,44.212860107421875
AAPL,2013-04-16,60.94428634643555,60.08142852783203,60.22428512573242,60.89142990112305,76442800.0,44.885746002197266
AAPL,2013-04-17,60.08571243286133,56.87285614013672,60.038570404052734,57.5428581237793,236264000.0,42.4173698425293
AAPL,2013-04-18,57.970001220703125,55.67714309692383,57.855712890625,56.00714111328125,166574800.0,41.28532409667969
AAPL,2013-04-19,57.08571243286133,55.014286041259766,55.424285888671875,55.790000915527344,152318600.0,41.125267028808594
AAPL,2013-04-22,57.4571418762207,55.895713806152344,56.091426849365234,56.952857971191406,107480100.0,41.982452392578125
AAPL,2013-04-23,58.34000015258789,56.97285842895508,57.71285629272461,58.01856994628906,166059600.0,42.76803207397461
AAPL,2013-04-24,59.32143020629883,56.07143020629883,56.220001220703125,57.922855377197266,242412800.0,42.69749069213867
AAPL,2013-04-25,59.13428497314453,58.14285659790039,58.74714279174805,58.34000015258789,96209400.0,43.00498962402344
AAPL,2013-04-26,59.82428741455078,58.32143020629883,58.54428482055664,59.599998474121094,191024400.0,43.933780670166016
AAPL,2013-04-29,61.94571304321289,60.0,60.06428527832031,61.44571304321289,160081600.0,45.29433822631836
AAPL,2013-04-30,63.60714340209961,61.72428512573242,62.157142639160156,63.2542839050293,172884600.0,46.62751770019531
AAPL,2013-05-01,63.56142807006836,62.05571365356445,63.494285583496094,62.755714416503906,126727300.0,46.25999450683594
AAPL,2013-05-02,64.08428192138672,62.9471435546875,63.111427307128906,63.645713806152344,105457100.0,46.916053771972656
AAPL,2013-05-03,64.74714660644531,64.1642837524414,64.47285461425781,64.2828598022461,90325200.0,47.38572692871094
AAPL,2013-05-06,66.02857208251953,64.90142822265625,65.10142517089844,65.81571197509766,124160400.0,48.51565933227539
AAPL,2013-05-07,66.53571319580078,64.81428527832031,66.42428588867188,65.52285766601562,120938300.0,48.29977035522461
AAPL,2013-05-08,66.48143005371094,65.11571502685547,65.57714080810547,66.26285552978516,118149500.0,48.84526824951172
AAPL,2013-05-09,66.14286041259766,65.08285522460938,65.68714141845703,65.25285339355469,99621900.0,50.42159652709961
AAPL,2013-05-10,65.67285919189453,64.35428619384766,65.42428588867188,64.70999908447266,83713000.0,50.00212097167969
AAPL,2013-05-13,65.4142837524414,64.5,64.50142669677734,64.96286010742188,79237200.0,50.197513580322266
AAPL,2013-05-14,65.02857208251953,63.16428756713867,64.8357162475586,63.408573150634766,111779500.0,48.99650192260742
AAPL,2013-05-15,63.0,60.33714294433594,62.737144470214844,61.264286041259766,185403400.0,47.33958053588867
AAPL,2013-05-16,62.54999923706055,59.842857360839844,60.46285629272461,62.08285903930664,150801000.0,47.97210693359375
AAPL,2013-05-17,62.869998931884766,61.57285690307617,62.72142791748047,61.894287109375,106976100.0,47.826385498046875
AAPL,2013-05-20,63.68571472167969,61.44285583496094,61.7014274597168,63.27571487426758,112894600.0,48.89383316040039
AAPL,2013-05-21,63.63999938964844,62.02857208251953,62.592857360839844,62.808570861816406,114005500.0,48.532867431640625
AAPL,2013-05-22,64.05000305175781,62.60285568237305,63.43571472167969,63.04999923706055,110759600.0,48.71942901611328
AAPL,2013-05-23,63.737144470214844,62.255714416503906,62.27857208251953,63.16285705566406,88255300.0,48.8066291809082
AAPL,2013-05-24,63.665714263916016,62.908573150634766,62.978572845458984,63.592857360839844,69041700.0,49.138893127441406
AAPL,2013-05-28,64.44428253173828,62.978572845458984,64.27143096923828,63.06285858154297,96536300.0,48.7293586730957
AAPL,2013-05-29,63.92856979370117,62.771427154541016,62.85714340209961,63.56428527832031,82644100.0,49.1168212890625
AAPL,2013-05-30,64.92857360839844,63.501426696777344,63.66428756713867,64.51142883300781,88379900.0,49.84867858886719
AAPL,2013-05-31,65.30000305175781,64.21428680419922,64.64286041259766,64.24714660644531,96075700.0,49.64447021484375
AAPL,2013-06-03,64.62285614013672,63.211429595947266,64.38999938964844,64.3885726928711,93088100.0,49.753753662109375
AAPL,2013-06-04,64.91857147216797,63.91285705566406,64.74571228027344,64.18714141845703,73182200.0,49.59811019897461
AAPL,2013-06-05,64.3885726928711,63.387142181396484,63.66428756713867,63.58714294433594,72647400.0,49.13447570800781
AAPL,2013-06-06,63.85714340209961,62.00714111328125,63.638572692871094,62.637142181396484,104233500.0,48.40040588378906
AAPL,2013-06-07,63.31999969482422,61.82428741455078,62.35714340209961,63.11571502685547,101133900.0,48.77021026611328
AAPL,2013-06-10,64.15428924560547,62.400001525878906,63.53285598754883,62.698570251464844,112538300.0,48.447872161865234
AAPL,2013-06-11,63.251426696777344,61.90285873413086,62.248573303222656,62.514286041259766,71528100.0,48.30546188354492
AAPL,2013-06-12,63.03571319580078,61.64285659790039,62.78571319580078,61.74142837524414,66306800.0,47.708274841308594
AAPL,2013-06-13,62.448570251464844,61.25,61.78571319580078,62.279998779296875,71458100.0,48.12444305419922
AAPL,2013-06-14,62.327144622802734,61.21428680419922,62.20000076293945,61.43571472167969,67966500.0,47.4720458984375
AAPL,2013-06-17,62.24285888671875,61.47999954223633,61.63428497314453,61.71428680419922,64853600.0,47.68729782104492
AAPL,2013-06-18,62.128570556640625,61.45857238769531,61.65142822265625,61.681427001953125,48756400.0,47.66191864013672
AAPL,2013-06-19,61.665714263916016,60.42856979370117,61.628570556640625,60.42856979370117,77735000.0,46.693817138671875
AAPL,2013-06-20,60.854286193847656,59.310001373291016,59.900001525878906,59.5485725402832,89327700.0,46.01383590698242
AAPL,2013-06-21,60.0,58.29999923706055,59.78428649902344,59.07143020629883,120279600.0,45.645137786865234
AAPL,2013-06-24,58.380001068115234,56.86428451538086,58.20000076293945,57.505714416503906,120186500.0,44.435298919677734
AAPL,2013-06-25,58.255714416503906,56.97571563720703,57.9571418762207,57.51856994628906,78540700.0,44.445228576660156
AAPL,2013-06-26,57.827144622802734,56.522857666015625,57.70000076293945,56.86714172363281,91931000.0,43.941856384277344
AAPL,2013-06-27,57.341426849365234,56.220001220703125,57.03571319580078,56.2542839050293,84311500.0,43.46830368041992
AAPL,2013-06-28,57.181427001953125,55.5528564453125,55.908573150634766,56.64714431762695,144629100.0,43.771873474121094
AAPL,2013-07-01,58.895713806152344,57.317142486572266,57.52714157104492,58.459999084472656,97763400.0,45.172672271728516
AAPL,2013-07-02,60.23285675048828,58.4957160949707,58.56571578979492,59.78428649902344,117466300.0,46.19596862792969
AAPL,2013-07-03,60.42571258544922,59.63571548461914,60.12285614013672,60.11428451538086,60232200.0,46.45098114013672
AAPL,2013-07-05,60.470001220703125,59.33571243286133,60.05571365356445,59.63142776489258,68506200.0,46.07785415649414
AAPL,2013-07-08,60.14285659790039,58.66428756713867,60.01571273803711,59.2928581237793,74534600.0,45.81623840332031
AAPL,2013-07-09,60.5,58.62571334838867,59.08571243286133,60.33571243286133,88146100.0,46.62206268310547
AAPL,2013-07-10,60.68571472167969,59.75,59.94285583496094,60.104286193847656,70351400.0,46.4432373046875
AAPL,2013-07-11,61.17856979370117,60.16714096069336,60.42142868041992,61.04142761230469,81573100.0,47.16738510131836
AAPL,2013-07-12,61.3985710144043,60.487144470214844,61.092857360839844,60.93000030517578,69890800.0,47.0812873840332
AAPL,2013-07-15,61.637142181396484,60.68571472167969,60.71571350097656,61.06285858154297,60479300.0,47.183937072753906
AAPL,2013-07-16,61.529998779296875,60.5957145690918,60.931427001953125,61.4571418762207,54134500.0,47.48861312866211
AAPL,2013-07-17,61.7457160949707,61.174285888671875,61.38571548461914,61.47285842895508,49747600.0,47.50074768066406
AAPL,2013-07-18,62.12428665161133,61.51571273803711,61.91143035888672,61.68000030517578,54719700.0,47.660804748535156
AAPL,2013-07-19,61.99714279174805,60.621429443359375,61.871429443359375,60.7071418762207,67180400.0,46.9090690612793
AAPL,2013-07-22,61.39285659790039,60.781429290771484,61.3514289855957,60.90142822265625,51949100.0,47.059200286865234
AAPL,2013-07-23,60.994285583496094,59.81571578979492,60.85714340209961,59.855712890625,92348900.0,46.25116729736328
AAPL,2013-07-24,63.512855529785156,62.18000030517578,62.70428466796875,62.93000030517578,147984200.0,48.626705169677734
AAPL,2013-07-25,63.05714416503906,62.25857162475586,62.9571418762207,62.64285659790039,57373400.0,48.40481948852539
AAPL,2013-07-26,63.005714416503906,62.0485725402832,62.18571472167969,62.998573303222656,50038100.0,48.6796760559082
AAPL,2013-07-29,64.28428649902344,62.88571548461914,62.97142791748047,63.970001220703125,62014400.0,49.43032455444336
AAPL,2013-07-30,65.30714416503906,64.17571258544922,64.27999877929688,64.76000213623047,77355600.0,50.04076385498047
AAPL,2013-07-31,65.33428192138672,64.20428466796875,64.99857330322266,64.64714050292969,80739400.0,49.95355224609375
AAPL,2013-08-01,65.25714111328125,64.75142669677734,65.10713958740234,65.23999786376953,51562700.0,50.411651611328125
AAPL,2013-08-02,66.12142944335938,65.23714447021484,65.43000030517578,66.07714080810547,68695900.0,51.058528900146484
AAPL,2013-08-05,67.23857116699219,66.02143096923828,66.38428497314453,67.06428527832031,79713900.0,51.82130813598633
AAPL,2013-08-06,67.41285705566406,66.02428436279297,66.86000061035156,66.46428680419922,83714400.0,51.35767364501953
AAPL,2013-08-07,66.71428680419922,65.9671401977539,66.25714111328125,66.42571258544922,74714500.0,51.3278694152832
AAPL,2013-08-08,66.30000305175781,65.42142486572266,66.26571655273438,65.85857391357422,63944300.0,53.3387451171875
AAPL,2013-08-09,65.77999877929688,64.80714416503906,65.5199966430664,64.92142486572266,66716300.0,52.57973861694336
AAPL,2013-08-12,66.94999694824219,65.23285675048828,65.26571655273438,66.76571655273438,91108500.0,54.07343292236328
AAPL,2013-08-13,70.66571807861328,66.86428833007812,67.27714538574219,69.93856811523438,220485300.0,56.64312744140625
AAPL,2013-08-14,72.03571319580078,70.4857177734375,71.12571716308594,71.21428680419922,189093100.0,57.67632293701172
AAPL,2013-08-15,71.77143096923828,69.86856842041016,70.91714477539062,71.12999725341797,122573500.0,57.60806655883789
AAPL,2013-08-16,71.84857177734375,71.26571655273438,71.44999694824219,71.76142883300781,90576500.0,58.11944580078125
AAPL,2013-08-19,73.39142608642578,72.0,72.04856872558594,72.53428649902344,127629600.0,58.74539566040039
AAPL,2013-08-20,72.93856811523438,71.54571533203125,72.81571197509766,71.58142852783203,89672100.0,57.97367477416992
AAPL,2013-08-21,72.44999694824219,71.5999984741211,71.9414291381836,71.76571655273438,83969900.0,58.1229248046875
AAPL,2013-08-22,72.22714233398438,71.17142486572266,72.13999938964844,71.85142517089844,61051900.0,58.19232940673828
AAPL,2013-08-23,71.90714263916016,71.3357162475586,71.89571380615234,71.57428741455078,55682900.0,57.967891693115234
AAPL,2013-08-26,72.88571166992188,71.5,71.53571319580078,71.85285949707031,82741400.0,58.19350051879883
AAPL,2013-08-27,71.78713989257812,69.47142791748047,71.14286041259766,69.79856872558594,106047200.0,56.52974319458008
AAPL,2013-08-28,70.82857513427734,69.42857360839844,69.42857360839844,70.12857055664062,76902000.0,56.7970085144043
AAPL,2013-08-29,70.92857360839844,70.16143035888672,70.2357177734375,70.24285888671875,59914400.0,56.88956069946289
AAPL,2013-08-30,70.42142486572266,69.5,70.28571319580078,69.60285949707031,68074300.0,56.37123107910156
AAPL,2013-09-03,71.5142822265625,69.62142944335938,70.44285583496094,69.7971420288086,82982200.0,56.5285758972168
AAPL,2013-09-04,71.74857330322266,70.89714050292969,71.36571502685547,71.2414321899414,86258200.0,57.698299407958984
AAPL,2013-09-05,71.52571105957031,70.5199966430664,71.46428680419922,70.75285339355469,59091900.0,57.3026008605957
AAPL,2013-09-06,71.33999633789062,69.99285888671875,71.2057113647461,71.17428588867188,89881400.0,57.643917083740234
AAPL,2013-09-09,72.55999755859375,71.92571258544922,72.14286041259766,72.30999755859375,85171800.0,58.563743591308594
AAPL,2013-09-10,72.49285888671875,69.92857360839844,72.31428527832031,70.66285705566406,185798900.0,57.22970962524414
AAPL,2013-09-11,67.66999816894531,66.40142822265625,66.71571350097656,66.81571197509766,224674100.0,54.11391067504883
AAPL,2013-09-12,67.9142837524414,66.57286071777344,66.92857360839844,67.52714538574219,101012800.0,54.69010925292969
AAPL,2013-09-13,67.40428924560547,66.38571166992188,67.04856872558594,66.4142837524414,74708900.0,53.78879928588867
AAPL,2013-09-16,65.94428253173828,63.888572692871094,65.85713958740234,64.3028564453125,135926700.0,52.078765869140625
AAPL,2013-09-17,65.67285919189453,63.92856979370117,63.994285583496094,65.04571533203125,99845200.0,52.68040466308594
AAPL,2013-09-18,66.62142944335938,65.8085708618164,66.16857147216797,66.38285827636719,114215500.0,53.76335906982422
AAPL,2013-09-19,67.97571563720703,67.03571319580078,67.24285888671875,67.47142791748047,101135300.0,54.64498519897461
AAPL,2013-09-20,68.36428833007812,66.57142639160156,68.28571319580078,66.77285766601562,174825700.0,54.079219818115234
AAPL,2013-09-23,70.98714447021484,68.94285583496094,70.87142944335938,70.0914306640625,190526700.0,56.766929626464844
AAPL,2013-09-24,70.78142547607422,69.68856811523438,70.6971435546875,69.87142944335938,91086100.0,56.5887565612793
AAPL,2013-09-25,69.94857025146484,68.77571105957031,69.88571166992188,68.79000091552734,79239300.0,55.712886810302734
AAPL,2013-09-26,69.7942886352539,69.12857055664062,69.42857360839844,69.45999908447266,59305400.0,56.25551986694336
AAPL,2013-09-27,69.23857116699219,68.67428588867188,69.1114273071289,68.96428680419922,57010100.0,55.85405731201172
AAPL,2013-09-30,68.8085708618164,67.77285766601562,68.17857360839844,68.10713958740234,65039100.0,55.15986251831055
AAPL,2013-10-01,69.87714385986328,68.33999633789062,68.3499984741211,69.70857238769531,88470900.0,56.456844329833984
AAPL,2013-10-02,70.25714111328125,69.10713958740234,69.37571716308594,69.93714141845703,72296000.0,56.64195251464844
AAPL,2013-10-03,70.3357162475586,68.67713928222656,70.07286071777344,69.0585708618164,80688300.0,55.9304084777832
AAPL,2013-10-04,69.22856903076172,68.37142944335938,69.12285614013672,69.00428771972656,64717100.0,55.886444091796875
AAPL,2013-10-07,70.37857055664062,69.3357162475586,69.5085678100586,69.67857360839844,78073100.0,56.43254852294922
AAPL,2013-10-08,70.0914306640625,68.64857482910156,69.9914321899414,68.7057113647461,72729300.0,55.644622802734375
AAPL,2013-10-09,69.68428802490234,68.32571411132812,69.23428344726562,69.51285552978516,75431300.0,56.298336029052734
AAPL,2013-10-10,70.33999633789062,69.57714080810547,70.18856811523438,69.94857025146484,69650700.0,56.651222229003906
AAPL,2013-10-11,70.54856872558594,69.3085708618164,69.56999969482422,70.40142822265625,66934700.0,57.01799392700195
AAPL,2013-10-14,71.08285522460938,69.90714263916016,69.97571563720703,70.86285400390625,65474500.0,57.39170837402344
AAPL,2013-10-15,71.71428680419922,70.78857421875,71.07286071777344,71.23999786376953,80018400.0,57.69715118408203
AAPL,2013-10-16,71.79000091552734,71.31857299804688,71.54142761230469,71.58714294433594,62775300.0,57.978309631347656
AAPL,2013-10-17,72.1114273071289,71.38285827636719,71.42571258544922,72.07142639160156,63398300.0,58.37051773071289
AAPL,2013-10-18,72.75142669677734,72.2442855834961,72.28428649902344,72.69857025146484,72635500.0,58.87844467163086
AAPL,2013-10-21,74.9000015258789,73.07428741455078,73.11000061035156,74.4800033569336,99526700.0,60.32122802734375
AAPL,2013-10-22,75.49285888671875,72.57571411132812,75.20143127441406,74.26714324951172,133515900.0,60.14882278442383
AAPL,2013-10-23,75.09571075439453,74.14286041259766,74.14286041259766,74.9942855834961,78430800.0,60.73773193359375
AAPL,2013-10-24,76.06714630126953,74.63571166992188,75.0,75.98714447021484,96191200.0,61.54185104370117
AAPL,2013-10-25,76.17571258544922,75.01571655273438,75.9028549194336,75.13714599609375,84448000.0,60.85344314575195
AAPL,2013-10-28,75.85713958740234,74.7442855834961,75.57714080810547,75.6971435546875,137610200.0,61.30698013305664
AAPL,2013-10-29,77.03571319580078,73.5057144165039,76.61000061035156,73.81143188476562,158951800.0,59.77973556518555
AAPL,2013-10-30,75.36000061035156,73.86000061035156,74.2300033569336,74.9857177734375,88540900.0,60.730796813964844
AAPL,2013-10-31,75.355712890625,74.4671401977539,75.0,74.67142486572266,68924100.0,60.47624588012695
AAPL,2013-11-01,74.97142791748047,73.6914291381836,74.86000061035156,74.29000091552734,68722500.0,60.167335510253906
AAPL,2013-11-04,75.26000213623047,74.11571502685547,74.44285583496094,75.25,61156900.0,60.944847106933594
AAPL,2013-11-05,75.55571746826172,74.71428680419922,74.94000244140625,75.06428527832031,66303300.0,60.794437408447266
AAPL,2013-11-06,74.9800033569336,74.02857208251953,74.87857055664062,74.41714477539062,55843900.0,62.82293701171875
AAPL,2013-11-07,74.7414321899414,73.1971435546875,74.22571563720703,73.21286010742188,65655100.0,61.80625534057617
AAPL,2013-11-08,74.4471435546875,73.22714233398438,73.51142883300781,74.36571502685547,69829200.0,62.77949905395508
AAPL,2013-11-11,74.52428436279297,73.48714447021484,74.28428649902344,74.1500015258789,56863100.0,62.59739303588867
AAPL,2013-11-12,74.84571075439453,73.85713958740234,73.9528579711914,74.28713989257812,51069200.0,62.71317672729492
AAPL,2013-11-13,74.60713958740234,73.85142517089844,74.0,74.37571716308594,49305200.0,62.78795623779297
AAPL,2013-11-14,75.6114273071289,74.5528564453125,74.68714141845703,75.45143127441406,70604800.0,63.69606018066406
AAPL,2013-11-15,75.58428192138672,74.92713928222656,75.22571563720703,74.99857330322266,79480100.0,63.31376647949219
AAPL,2013-11-18,75.31285858154297,74.02857208251953,74.99857330322266,74.08999633789062,61236000.0,62.54676055908203
AAPL,2013-11-19,74.76856994628906,73.99571228027344,74.14714050292969,74.22142791748047,52234700.0,62.6577033996582
AAPL,2013-11-20,74.34571075439453,73.47571563720703,74.17571258544922,73.57142639160156,48479200.0,62.10895919799805
AAPL,2013-11-21,74.45857238769531,73.38143157958984,73.94285583496094,74.44857025146484,65506700.0,62.849449157714844
AAPL,2013-11-22,74.59428405761719,74.07571411132812,74.2171401977539,74.25714111328125,55931400.0,62.68784713745117
AAPL,2013-11-25,75.12428283691406,74.42857360839844,74.43142700195312,74.81999969482422,57327900.0,63.16301727294922
AAPL,2013-11-26,76.5914306640625,74.85713958740234,74.87428283691406,76.19999694824219,100345700.0,64.32798767089844
AAPL,2013-11-27,78.0,76.19999694824219,76.61571502685547,77.9942855834961,90862100.0,65.8427505493164
AAPL,2013-11-29,79.76142883300781,78.2585678100586,78.49714660644531,79.43856811523438,79531900.0,67.06198120117188
AAPL,2013-12-02,80.61856842041016,78.68856811523438,79.71428680419922,78.74714660644531,118136200.0,66.47830200195312
AAPL,2013-12-03,80.91143035888672,79.66857147216797,79.75714111328125,80.9028549194336,112742000.0,68.29815673828125
AAPL,2013-12-04,81.31285858154297,80.11714172363281,80.78571319580078,80.71428680419922,94452400.0,68.13895416259766
AAPL,2013-12-05,82.16285705566406,80.91571807861328,81.80714416503906,81.12857055664062,111895000.0,68.48870086669922
AAPL,2013-12-06,80.96428680419922,79.93856811523438,80.82714080810547,80.00285339355469,86088100.0,67.53837585449219
AAPL,2013-12-09,81.36856842041016,80.12857055664062,80.12857055664062,80.91857147216797,80123400.0,68.3114242553711
AAPL,2013-12-10,81.12571716308594,80.17142486572266,80.51142883300781,80.79285430908203,69567400.0,68.20530700683594
AAPL,2013-12-11,81.56714630126953,79.9557113647461,81.0,80.19428253173828,89929700.0,67.69998168945312
AAPL,2013-12-12,80.76285552978516,80.00428771972656,80.30571746826172,80.07714080810547,65572500.0,67.6010971069336
