Attributes,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
Symbols,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT,AAPL,FB,JNJ,MCD,MTCH,NFLX,TWTR,WMT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,94.72000122070312,117.83999633789062,112.22000122070312,127.93000030517578,11.569999694824219,90.55999755859375,14.930000305175781,68.81999969482422,92.51000213623047,115.83999633789062,111.51000213623047,126.0999984741211,11.300000190734863,88.20999908447266,14.319999694824219,66.36000061035156,93.98999786376953,116.81999969482422,112.05999755859375,127.93000030517578,11.550000190734863,90.5,14.699999809265137,68.7300033569336,93.73999786376953,117.58000183105469,112.08000183105469,126.48999786376953,11.399999618530273,90.02999877929688,14.619999885559082,66.87000274658203,68531500.0,37140600.0,7774500.0,6276900.0,801200.0,13968000.0,26882400.0,12099000.0,88.6728286743164,117.58000183105469,102.79332733154297,116.13050079345703,10.850071907043457,90.02999877929688,14.619999885559082,61.673648834228516
2016-05-02,94.08000183105469,118.7300033569336,112.79000091552734,128.22000122070312,11.531000137329102,93.22000122070312,14.770000457763672,67.69999694824219,92.4000015258789,116.56999969482422,111.93000030517578,126.5,11.140000343322754,89.88999938964844,14.170000076293945,66.52999877929688,93.97000122070312,117.83000183105469,112.22000122070312,126.6500015258789,11.5,90.41000366210938,14.729999542236328,66.62000274658203,93.63999938964844,118.56999969482422,112.75,128.1999969482422,11.289999961853027,93.11000061035156,14.399999618530273,67.58999633789062,48160100.0,28095200.0,5178800.0,4830800.0,1649300.0,12547000.0,26129200.0,7609700.0,88.57823181152344,118.56999969482422,103.40782165527344,117.7004623413086,10.745378494262695,93.11000061035156,14.399999618530273,62.33769226074219
2016-05-03,95.73999786376953,118.16000366210938,113.0999984741211,128.99000549316406,11.520000457763672,93.25,14.25,67.5,93.68000030517578,117.0199966430664,112.12000274658203,127.37999725341797,10.720000267028809,91.30000305175781,13.899999618530273,66.75,94.19999694824219,117.5199966430664,112.55999755859375,127.4000015258789,11.520000457763672,92.08000183105469,14.220000267028809,66.86000061035156,95.18000030517578,117.43000030517578,112.69000244140625,128.39999389648438,11.15999984741211,91.54000091552734,14.010000228881836,67.0,56831300.0,24117500.0,7523300.0,4048400.0,1691500.0,10593900.0,26044600.0,5922600.0,90.03498840332031,117.43000030517578,103.352783203125,117.88406372070312,10.621649742126465,91.54000091552734,14.010000228881836,61.79353713989258
2016-05-04,95.9000015258789,118.30000305175781,112.54000091552734,130.42999267578125,14.1899995803833,92.16000366210938,14.880000114440918,67.48999786376953,93.81999969482422,116.56999969482422,111.69999694824219,127.56999969482422,12.0,90.3499984741211,13.920000076293945,66.44000244140625,95.19999694824219,116.61000061035156,112.04000091552734,127.56999969482422,12.010000228881836,91.0,13.949999809265137,66.8499984741211,94.19000244140625,118.05999755859375,112.22000122070312,129.3300018310547,12.8100004196167,90.79000091552734,14.84000015258789,67.19000244140625,41025500.0,23448400.0,5214600.0,6613700.0,5665200.0,7356800.0,41538800.0,6029500.0,89.09850311279297,118.05999755859375,102.9217300415039,118.73789978027344,12.192054748535156,90.79000091552734,14.84000015258789,61.96877670288086
2016-05-05,94.06999969482422,118.9800033569336,113.0999984741211,129.97999572753906,13.579999923706055,92.08000183105469,14.979999542236328,67.25,92.68000030517578,117.25,112.04000091552734,129.0,12.399999618530273,89.25,14.079999923706055,66.58000183105469,94.0,118.04000091552734,112.08000183105469,129.30999755859375,12.989999771118164,90.91000366210938,14.930000305175781,66.97000122070312,93.23999786376953,117.80999755859375,112.87999725341797,129.27999877929688,12.880000114440918,89.37000274658203,14.119999885559082,67.20999908447266,35890500.0,22056700.0,5404300.0,4519700.0,991700.0,10368500.0,29135600.0,8091000.0,88.73684692382812,117.80999755859375,103.52704620361328,118.69200897216797,12.258678436279297,89.37000274658203,14.119999885559082,61.98721694946289
2016-05-06,93.44999694824219,119.63999938964844,113.05000305175781,130.5800018310547,13.40999984741211,90.87999725341797,14.399999618530273,68.26000213623047,91.8499984741211,117.11000061035156,112.27999877929688,128.58999633789062,12.5,88.11000061035156,13.979999542236328,66.80000305175781,93.37000274658203,117.16000366210938,112.58000183105469,129.3800048828125,13.0,88.83000183105469,14.119999885559082,66.91000366210938,92.72000122070312,119.48999786376953,112.73999786376953,130.5800018310547,12.550000190734863,90.83999633789062,14.399999618530273,68.25,43458200.0,26216200.0,6094600.0,4418400.0,866100.0,10433900.0,21219400.0,9825400.0,88.24197387695312,119.48999786376953,103.39865112304688,119.88554382324219,11.944597244262695,90.83999633789062,14.399999618530273,62.9464111328125
2016-05-09,93.7699966430664,120.27999877929688,113.98999786376953,131.5,13.430000305175781,91.83000183105469,14.470000267028809,69.0999984741211,92.58999633789062,118.9000015258789,112.7300033569336,130.35000610351562,12.699999809265137,89.9000015258789,14.149999618530273,68.16000366210938,93.0,119.54000091552734,112.9800033569336,130.64999389648438,12.739999771118164,90.7300033569336,14.279999732971191,68.25,92.79000091552734,119.23999786376953,113.72000122070312,130.8300018310547,13.1899995803833,90.54000091552734,14.199999809265137,68.94999694824219,32936400.0,21138100.0,6512700.0,5006800.0,1123800.0,9543700.0,11481000.0,8656200.0,88.30860137939453,119.23999786376953,104.29744720458984,120.11505889892578,12.553723335266113,90.54000091552734,14.199999809265137,63.59200668334961
2016-05-10,93.56999969482422,120.5,115.0,131.9600067138672,14.479999542236328,93.25,14.6899995803833,69.12999725341797,92.11000061035156,119.0,113.91999816894531,130.85000610351562,13.199999809265137,91.08999633789062,14.15999984741211,68.44999694824219,93.33000183105469,119.62000274658203,114.0,130.85000610351562,13.4399995803833,91.13999938964844,14.170000076293945,68.91999816894531,93.41999816894531,120.5,114.66999816894531,131.60000610351562,14.25,92.88999938964844,14.630000114440918,68.79000091552734,33686800.0,23220000.0,8356400.0,4076700.0,1224300.0,11164200.0,14517700.0,6376400.0,88.90814208984375,120.5,105.16873168945312,120.82201385498047,13.562589645385742,92.88999938964844,14.630000114440918,63.44443893432617
2016-05-11,93.56999969482422,121.08000183105469,114.76000213623047,131.6199951171875,14.65999984741211,92.58999633789062,14.859999656677246,67.5,92.45999908447266,119.41999816894531,114.30999755859375,129.13999938964844,14.0,89.9000015258789,14.4399995803833,65.61000061035156,93.4800033569336,120.41000366210938,114.56999969482422,131.24000549316406,14.5,92.4000015258789,14.609999656677246,67.47000122070312,92.51000213623047,119.5199966430664,114.37000274658203,129.13999938964844,14.539999961853027,90.0199966430664,14.59000015258789,66.41000366210938,28719100.0,22038400.0,6680700.0,6890200.0,829400.0,11692900.0,13790200.0,14597500.0,88.04212188720703,119.5199966430664,104.89358520507812,118.56349182128906,13.838601112365723,90.0199966430664,14.59000015258789,61.69784164428711
2016-05-12,92.77999877929688,120.83999633789062,114.76000213623047,130.5399932861328,15.399999618530273,90.41000366210938,14.680000305175781,67.05000305175781,89.47000122070312,118.9000015258789,113.54000091552734,129.16000366210938,14.5,85.73999786376953,14.0,66.37999725341797,92.72000122070312,119.9800033569336,114.5,129.74000549316406,14.899999618530273,90.31999969482422,14.630000114440918,66.55000305175781,90.33999633789062,120.27999877929688,114.2300033569336,130.1199951171875,14.550000190734863,87.73999786376953,14.079999923706055,66.8499984741211,76314700.0,22035500.0,7156300.0,4286800.0,1327400.0,20408100.0,19863300.0,9533500.0,85.97691345214844,120.27999877929688,104.76519012451172,119.46321868896484,13.848118782043457,87.73999786376953,14.079999923706055,62.10661315917969
2016-05-13,91.66999816894531,120.63999938964844,114.08999633789062,130.16000366210938,14.75,88.58999633789062,14.279999732971191,66.55000305175781,90.0,119.68000030517578,113.36000061035156,128.7100067138672,14.039999961853027,86.26000213623047,14.0,64.6500015258789,90.0,120.37999725341797,113.9000015258789,129.74000549316406,14.710000038146973,87.38999938964844,14.0600004196167,66.4800033569336,90.5199966430664,119.80999755859375,113.55999755859375,128.8300018310547,14.40999984741211,87.87999725341797,14.100000381469727,64.94000244140625,44392800.0,18124300.0,6779900.0,6568700.0,1181400.0,11571400.0,12711600.0,13744700.0,86.1482162475586,119.80999755859375,104.15069580078125,118.27886199951172,13.714871406555176,87.87999725341797,14.100000381469727,60.33214569091797
2016-05-16,94.38999938964844,119.61000061035156,114.62999725341797,129.72999572753906,14.869999885559082,90.0,14.369999885559082,66.3499984741211,91.6500015258789,117.3499984741211,113.30999755859375,128.0500030517578,14.25,86.1500015258789,14.0600004196167,64.68000030517578,92.38999938964844,119.37999725341797,113.38999938964844,128.50999450683594,14.84000015258789,87.55999755859375,14.09000015258789,64.86000061035156,93.87999725341797,118.66999816894531,114.44000244140625,129.63999938964844,14.300000190734863,89.12000274658203,14.289999961853027,66.0199966430664,61259800.0,31247800.0,6222900.0,4343600.0,810400.0,11247800.0,11578600.0,10181800.0,89.34595489501953,118.66999816894531,104.9577865600586,119.02253723144531,13.610177993774414,89.12000274658203,14.289999961853027,61.335514068603516
2016-05-17,94.69999694824219,119.01000213623047,114.55999755859375,129.97000122070312,14.770000457763672,90.87000274658203,14.59000015258789,66.2699966430664,93.01000213623047,117.19999694824219,113.23999786376953,127.30000305175781,14.300000190734863,88.16999816894531,14.130000114440918,64.87999725341797,94.55000305175781,118.81999969482422,114.54000091552734,129.60000610351562,14.640000343322754,89.0,14.210000038146973,66.05999755859375,93.48999786376953,117.3499984741211,113.83000183105469,127.69000244140625,14.489999771118164,88.62999725341797,14.34000015258789,65.0999984741211,46916900.0,21328600.0,9233900.0,5826200.0,537900.0,11571300.0,15580900.0,9252700.0,88.97476959228516,117.3499984741211,104.3983383178711,117.23223876953125,13.79101276397705,88.62999725341797,14.34000015258789,60.48078155517578
2016-05-18,95.20999908447266,118.2699966430664,114.02999877929688,127.47000122070312,14.579999923706055,91.72000122070312,14.569999694824219,63.779998779296875,93.88999938964844,116.7300033569336,112.87999725341797,125.7300033569336,13.630000114440918,88.25,14.050000190734863,62.720001220703125,94.16000366210938,116.80000305175781,113.61000061035156,127.05000305175781,14.489999771118164,88.25,14.350000381469727,63.02000045776367,94.55999755859375,117.6500015258789,113.58999633789062,126.20999908447266,13.8100004196167,90.5,14.140000343322754,63.150001525878906,42062400.0,21642300.0,8267900.0,7303200.0,884900.0,13911800.0,14290100.0,22255900.0,89.99310302734375,117.6500015258789,104.17822265625,115.87345123291016,13.143815994262695,90.5,14.140000343322754,58.66915512084961
2016-05-19,94.63999938964844,117.48999786376953,113.04000091552734,125.5999984741211,13.960000038146973,91.2699966430664,14.3100004196167,69.33000183105469,93.56999969482422,115.87999725341797,112.19999694824219,124.68000030517578,13.069999694824219,88.30000305175781,14.039999961853027,67.5,94.63999938964844,117.05000305175781,112.98999786376953,125.4800033569336,13.75,90.16000366210938,14.149999618530273,68.0999984741211,94.19999694824219,116.80999755859375,112.8499984741211,125.29000091552734,13.4399995803833,89.55000305175781,14.149999618530273,69.19999694824219,30442100.0,20544100.0,8232200.0,6255100.0,868800.0,11450300.0,15882200.0,35076700.0,89.65047454833984,116.80999755859375,103.4995346069336,115.0287857055664,12.79166316986084,89.55000305175781,14.149999618530273,64.28985595703125
2016-05-20,95.43000030517578,117.98999786376953,112.91999816894531,125.0,13.9399995803833,93.27999877929688,14.510000228881836,70.13999938964844,94.5199966430664,116.94999694824219,111.76000213623047,122.13999938964844,13.329999923706055,89.9800033569336,14.15999984741211,68.8499984741211,94.63999938964844,116.95999908447266,112.19999694824219,124.73999786376953,13.649999618530273,90.08000183105469,14.199999809265137,69.33000183105469,95.22000122070312,117.3499984741211,112.63999938964844,122.55999755859375,13.9399995803833,92.48999786376953,14.430000305175781,69.86000061035156,32026000.0,18944800.0,7435200.0,9735900.0,826200.0,15063000.0,18497400.0,16746600.0,90.62122344970703,117.3499984741211,104.0445327758789,112.52236938476562,13.26754379272461,92.48999786376953,14.430000305175781,64.90303802490234
2016-05-23,97.19000244140625,117.5999984741211,112.81999969482422,123.7300033569336,14.1899995803833,95.29000091552734,14.600000381469727,70.05999755859375,95.66999816894531,115.94000244140625,112.04000091552734,122.47000122070312,13.739999771118164,92.8499984741211,14.329999923706055,69.44000244140625,95.87000274658203,117.41999816894531,112.7699966430664,122.76000213623047,13.899999618530273,92.9800033569336,14.399999618530273,69.5999984741211,96.43000030517578,115.97000122070312,112.16000366210938,122.80999755859375,14.050000190734863,94.88999938964844,14.40999984741211,69.5,38018600.0,20441000.0,6462300.0,7076200.0,1009000.0,13962700.0,12879200.0,10072900.0,91.77278137207031,115.97000122070312,103.60115051269531,112.75189971923828,13.372238159179688,94.88999938964844,14.40999984741211,64.5685806274414
2016-05-24,98.08999633789062,117.7300033569336,113.5,124.7699966430664,14.199999809265137,99.13999938964844,14.220000267028809,70.41999816894531,96.83999633789062,116.12000274658203,112.5199966430664,123.01000213623047,13.859999656677246,95.75,13.729999542236328,69.55000305175781,97.22000122070312,116.23999786376953,112.5199966430664,123.38999938964844,14.180000305175781,95.9800033569336,14.220000267028809,69.6500015258789,97.9000015258789,117.69999694824219,112.69000244140625,123.94999694824219,14.039999961853027,97.88999938964844,14.029999732971191,70.23999786376953,35140200.0,20183600.0,6125300.0,4494100.0,480000.0,21246000.0,36233900.0,8828000.0,93.17178344726562,117.69999694824219,104.09069061279297,113.79852294921875,13.362720489501953,97.88999938964844,14.029999732971191,65.25607299804688
2016-05-25,99.73999786376953,118.66999816894531,113.7300033569336,123.98999786376953,14.449999809265137,100.30999755859375,14.569999694824219,71.0,98.11000061035156,117.37999725341797,112.8499984741211,123.02999877929688,14.020000457763672,98.30000305175781,14.0600004196167,70.23999786376953,98.66999816894531,118.12999725341797,113.18000030517578,123.75,14.140000343322754,99.0,14.069999694824219,70.25,99.62000274658203,117.88999938964844,113.3499984741211,123.26000213623047,14.25,100.19999694824219,14.40999984741211,70.4800033569336,38168800.0,20019800.0,5453800.0,5307400.0,644100.0,15142900.0,23176700.0,7263900.0,94.80873107910156,117.88999938964844,104.7003173828125,113.1650390625,13.562589645385742,100.19999694824219,14.40999984741211,65.47905731201172
2016-05-26,100.7300033569336,119.76000213623047,113.31999969482422,123.9800033569336,14.333999633789062,104.0,14.479999542236328,71.37999725341797,98.63999938964844,117.91999816894531,112.8499984741211,123.2300033569336,13.522000312805176,101.37999725341797,14.1899995803833,70.5999984741211,99.68000030517578,118.23999786376953,113.11000061035156,123.37999725341797,14.329999923706055,103.20999908447266,14.449999809265137,70.69000244140625,100.41000366210938,119.47000122070312,112.9000015258789,123.79000091552734,13.640000343322754,102.80999755859375,14.300000190734863,70.8499984741211,56331200.0,18481300.0,3973600.0,3689900.0,666000.0,17791400.0,21048200.0,8651000.0,95.56058502197266,119.47000122070312,104.28466796875,113.65164947509766,12.982016563415527,102.80999755859375,14.300000190734863,65.82278442382812
2016-05-27,100.47000122070312,119.8499984741211,113.33999633789062,124.68000030517578,14.130000114440918,103.5,15.100000381469727,70.88999938964844,99.25,119.01000213623047,112.69000244140625,123.12000274658203,13.600000381469727,101.44000244140625,14.229999542236328,70.48999786376953,99.44000244140625,119.55999755859375,113.04000091552734,124.2699966430664,13.65999984741211,102.44000244140625,14.25,70.86000061035156,100.3499984741211,119.37999725341797,113.05999755859375,123.25,13.930000305175781,103.30000305175781,15.100000381469727,70.75,36229500.0,13464400.0,4457300.0,3222800.0,484300.0,9092100.0,28360000.0,5773700.0,95.50345611572266,119.37999725341797,104.43245697021484,113.1558609008789,13.258027076721191,103.30000305175781,15.100000381469727,65.72988891601562
2016-05-31,100.4000015258789,120.0999984741211,113.62999725341797,123.41000366210938,14.140000343322754,103.44999694824219,15.489999771118164,71.0,98.81999969482422,118.12000274658203,112.31999969482422,121.62000274658203,13.699999809265137,102.12999725341797,15.079999923706055,70.4800033569336,99.5999984741211,119.45999908447266,113.26000213623047,123.30000305175781,14.119999885559082,102.94999694824219,15.119999885559082,70.58000183105469,99.86000061035156,118.80999755859375,112.69000244140625,122.05999755859375,14.0,102.56999969482422,15.220000267028809,70.77999877929688,42307200.0,23547600.0,10104700.0,7995200.0,1326400.0,8725700.0,24296600.0,8390200.0,95.03711700439453,118.80999755859375,104.09069061279297,112.06331634521484,13.324649810791016,102.56999969482422,15.220000267028809,65.75775909423828
2016-06-01,99.54000091552734,119.08000183105469,113.05999755859375,122.73999786376953,14.100000381469727,101.91999816894531,15.220000267028809,70.91000366210938,98.33000183105469,117.81999969482422,112.06999969482422,121.5,13.3100004196167,100.16000366210938,14.619999885559082,70.41000366210938,99.0199966430664,118.5,112.69000244140625,122.05999755859375,14.0,101.5,15.220000267028809,70.5,98.45999908447266,118.77999877929688,112.77999877929688,121.97000122070312,13.449999809265137,101.51000213623047,15.020000457763672,70.5,29173300.0,15029500.0,4748900.0,5057200.0,687400.0,8393400.0,18249900.0,7220900.0,93.70474243164062,118.77999877929688,104.17382049560547,111.98069763183594,12.80118179321289,101.51000213623047,15.020000457763672,65.49765014648438
2016-06-02,97.83999633789062,119.44000244140625,114.6500015258789,121.51000213623047,13.725000381469727,102.1500015258789,15.260000228881836,71.0,96.62999725341797,118.22000122070312,112.86000061035156,120.55000305175781,13.149999618530273,100.7699966430664,14.850000381469727,70.1500015258789,97.5999984741211,118.69000244140625,112.87000274658203,120.69999694824219,13.510000228881836,101.38999938964844,15.039999961853027,70.5,97.72000122070312,118.93000030517578,114.48999786376953,121.16999816894531,13.539999961853027,101.25,15.199999809265137,70.94999694824219,40191600.0,13228300.0,7310800.0,4730400.0,886800.0,7979900.0,13114300.0,6486100.0,93.00049591064453,118.93000030517578,105.7533187866211,112.06393432617188,12.886839866638184,101.25,15.199999809265137,65.91568756103516
2016-06-03,98.2699966430664,118.9800033569336,115.38999938964844,121.66999816894531,13.579999923706055,101.0,15.350000381469727,71.05000305175781,97.44999694824219,117.86000061035156,114.12000274658203,120.33999633789062,13.149999618530273,98.52999877929688,14.960000038146973,70.5199966430664,97.79000091552734,118.9800033569336,114.47000122070312,121.08999633789062,13.529999732971191,100.98999786376953,15.109999656677246,70.56999969482422,97.91999816894531,118.47000122070312,114.76000213623047,121.3499984741211,13.210000038146973,99.58999633789062,15.199999809265137,70.87000274658203,28062900.0,14135100.0,6874000.0,4643000.0,1159400.0,9224000.0,15496600.0,6374500.0,93.19083404541016,118.47000122070312,106.00273132324219,112.23040008544922,12.572758674621582,99.58999633789062,15.199999809265137,65.84139251708984
2016-06-06,101.88999938964844,119.43000030517578,116.0,122.16999816894531,13.869999885559082,101.06999969482422,15.449999809265137,71.55000305175781,97.55000305175781,118.36000061035156,114.93000030517578,121.20999908447266,13.229999542236328,99.72000122070312,15.180000305175781,71.0,97.98999786376953,118.62000274658203,114.97000122070312,121.79000091552734,13.300000190734863,100.29000091552734,15.220000267028809,71.5199966430664,98.62999725341797,118.79000091552734,115.7699966430664,122.0,13.40999984741211,100.73999786376953,15.270000457763672,71.05000305175781,23292500.0,12744700.0,6349400.0,4901700.0,519300.0,6828100.0,13768500.0,9018000.0,93.86653137207031,118.79000091552734,106.93566131591797,112.83155059814453,12.763111114501953,100.73999786376953,15.270000457763672,66.00860595703125
2016-06-07,99.87000274658203,119.30000305175781,116.2300033569336,123.37999725341797,13.989999771118164,101.62999725341797,15.369999885559082,71.30999755859375,98.95999908447266,117.66999816894531,115.44999694824219,121.9000015258789,13.279999732971191,99.7699966430664,14.90999984741211,70.8499984741211,99.25,119.23999786376953,116.01000213623047,122.33999633789062,13.350000381469727,101.19999694824219,15.359999656677246,71.0999984741211,99.02999877929688,117.76000213623047,115.7300033569336,121.9000015258789,13.800000190734863,99.88999938964844,15.0,71.02999877929688,22409500.0,17103000.0,6417400.0,4562100.0,902200.0,6474700.0,16518000.0,7363400.0,94.2472152709961,117.76000213623047,106.89872741699219,112.73905181884766,13.134298324584961,99.88999938964844,15.0,65.99002075195312
2016-06-08,99.55999755859375,118.5999984741211,115.94999694824219,122.48999786376953,14.319999694824219,100.27999877929688,15.119999885559082,71.44999694824219,98.68000030517578,117.2699966430664,115.41000366210938,120.88999938964844,13.75,97.5999984741211,14.8100004196167,70.80000305175781,99.0199966430664,117.76000213623047,115.5199966430664,121.9800033569336,13.949999809265137,100.0199966430664,15.069999694824219,70.8499984741211,98.94000244140625,118.38999938964844,115.80000305175781,122.11000061035156,13.989999771118164,97.86000061035156,14.949999809265137,71.27999877929688,20848100.0,14505600.0,5863800.0,3925900.0,1745200.0,9423900.0,12991000.0,6139000.0,94.16155242919922,118.38999938964844,106.96337127685547,112.93327331542969,13.315132141113281,97.86000061035156,14.949999809265137,66.2222900390625
2016-06-09,99.98999786376953,118.68000030517578,117.19000244140625,123.08999633789062,14.800000190734863,98.43000030517578,14.859999656677246,71.58999633789062,98.45999908447266,117.70999908447266,115.61000061035156,122.06999969482422,13.869999885559082,96.66000366210938,14.59000015258789,70.8499984741211,98.5,118.12999725341797,115.77999877929688,122.06999969482422,14.0,97.22000122070312,14.84000015258789,71.36000061035156,99.6500015258789,118.55999755859375,117.0,122.79000091552734,14.710000038146973,97.08999633789062,14.600000381469727,71.08999633789062,26601400.0,13859200.0,7375500.0,4583400.0,1454800.0,8923800.0,12398100.0,6069900.0,94.83727264404297,118.55999755859375,108.07179260253906,113.56218719482422,14.00040054321289,97.08999633789062,14.600000381469727,66.04576110839844
2016-06-10,99.3499984741211,118.11000061035156,117.2300033569336,122.66000366210938,14.779999732971191,95.3499984741211,14.449999809265137,71.41000366210938,98.4800033569336,116.26000213623047,116.36000061035156,121.61000061035156,14.300000190734863,93.27999877929688,14.0,70.68000030517578,98.52999877929688,117.54000091552734,116.73999786376953,121.80000305175781,14.630000114440918,94.87999725341797,14.449999809265137,71.0,98.83000183105469,116.62000274658203,117.01000213623047,122.36000061035156,14.539999961853027,93.75,14.020000457763672,71.13999938964844,31712900.0,18510800.0,6067400.0,4347400.0,964400.0,12907900.0,22092800.0,7511400.0,94.05687713623047,116.62000274658203,108.0810317993164,113.16450500488281,13.838601112365723,93.75,14.020000457763672,66.09221649169922
2016-06-13,99.12000274658203,115.4800033569336,117.63999938964844,123.97000122070312,14.630000114440918,97.19999694824219,15.300000190734863,71.18000030517578,97.0999984741211,113.30999755859375,116.79000091552734,121.8499984741211,14.09000015258789,93.62000274658203,14.510000228881836,70.48999786376953,98.69000244140625,115.0,117.12999725341797,121.94999694824219,14.5,95.0199966430664,14.630000114440918,71.0,97.33999633789062,113.94999694824219,116.79000091552734,122.98999786376953,14.220000267028809,93.8499984741211,14.550000190734863,70.52999877929688,38020500.0,31718200.0,7940900.0,5436700.0,884700.0,13484300.0,43160900.0,7907600.0,92.63883972167969,113.94999694824219,107.87781524658203,113.74714660644531,13.534037590026855,93.8499984741211,14.550000190734863,65.52549743652344
2016-06-14,98.4800033569336,114.94999694824219,117.18000030517578,123.19000244140625,16.09000015258789,95.80000305175781,15.420000076293945,71.16999816894531,96.75,113.58000183105469,116.30000305175781,121.93000030517578,14.039999961853027,93.2699966430664,14.800000190734863,70.19999694824219,97.31999969482422,114.06999969482422,116.44999694824219,122.54000091552734,14.069999694824219,94.16000366210938,14.819999694824219,70.66000366210938,97.45999908447266,114.94000244140625,117.12000274658203,122.51000213623047,15.859999656677246,94.12000274658203,15.359999656677246,70.94999694824219,31931900.0,17618500.0,6378400.0,6351400.0,2554400.0,9480400.0,37395700.0,9066400.0,92.75303649902344,114.94000244140625,108.18265533447266,113.30323791503906,15.094924926757812,94.12000274658203,15.359999656677246,65.91568756103516
2016-06-15,98.41000366210938,115.44000244140625,117.73999786376953,123.31999969482422,16.100000381469727,95.45999908447266,16.440000534057617,71.61000061035156,97.02999877929688,114.06999969482422,116.33999633789062,122.12999725341797,15.319999694824219,93.5,15.710000038146973,71.0,97.81999969482422,115.30000305175781,117.63999938964844,123.1500015258789,15.859999656677246,94.61000061035156,15.710000038146973,71.19999694824219,97.13999938964844,114.5999984741211,116.41000366210938,122.25,15.479999542236328,94.29000091552734,15.960000038146973,71.12000274658203,29445200.0,19819400.0,6371400.0,4168100.0,1697500.0,7675400.0,53535200.0,8017000.0,92.4485092163086,114.5999984741211,107.52681732177734,113.06275177001953,14.733255386352539,94.29000091552734,15.960000038146973,66.07364654541016
2016-06-16,97.75,114.5,116.88999938964844,122.62999725341797,15.479999542236328,95.55999755859375,15.949999809265137,71.45999908447266,96.06999969482422,112.94000244140625,115.22000122070312,120.94999694824219,14.75,93.25,15.399999618530273,70.80000305175781,96.44999694824219,113.87000274658203,115.69000244140625,121.83999633789062,15.399999618530273,94.18000030517578,15.899999618530273,71.0,97.55000305175781,114.38999938964844,116.63999938964844,122.47000122070312,14.899999618530273,95.44000244140625,15.869999885559082,71.30000305175781,31326800.0,19236300.0,6664300.0,3931800.0,1773700.0,7550800.0,23618700.0,6705200.0,92.83869934082031,114.38999938964844,107.7392578125,113.26624298095703,14.181234359741211,95.44000244140625,15.869999885559082,66.2408676147461
2016-06-17,96.6500015258789,114.43000030517578,116.66999816894531,122.70999908447266,15.09000015258789,95.7699966430664,16.3700008392334,71.30999755859375,95.30000305175781,112.55999755859375,115.01000213623047,121.41999816894531,14.5,94.19999694824219,15.960000038146973,70.4000015258789,96.62000274658203,114.41999816894531,116.62000274658203,122.2300033569336,14.920000076293945,95.75,16.15999984741211,71.05000305175781,95.33000183105469,113.0199966430664,115.4800033569336,122.2699966430664,14.800000190734863,94.44999694824219,16.100000381469727,70.94999694824219,61008200.0,24644300.0,10702200.0,8331400.0,1612800.0,8046800.0,32254100.0,18059300.0,90.72591400146484,113.0199966430664,106.66778564453125,113.08126068115234,14.086058616638184,94.44999694824219,16.100000381469727,65.91568756103516
2016-06-20,96.56999969482422,114.72000122070312,117.13999938964844,124.08000183105469,15.600000381469727,95.87999725341797,16.639999389648438,71.77999877929688,95.02999877929688,112.75,116.43000030517578,123.2699966430664,14.670000076293945,93.6500015258789,16.149999618530273,71.05000305175781,96.0,113.7699966430664,116.5999984741211,123.31999969482422,15.079999923706055,95.22000122070312,16.34000015258789,71.30999755859375,95.0999984741211,113.37000274658203,116.54000091552734,123.41999816894531,14.770000457763672,93.80000305175781,16.34000015258789,71.0999984741211,34411900.0,20785400.0,5588200.0,5951000.0,938600.0,9026400.0,22876100.0,7142500.0,90.50701904296875,113.37000274658203,107.64690399169922,114.14482879638672,14.057506561279297,93.80000305175781,16.34000015258789,66.05506134033203
2016-06-21,96.3499984741211,115.20999908447266,117.1500015258789,124.0,15.380000114440918,93.87999725341797,16.559999465942383,71.72000122070312,94.68000030517578,113.97000122070312,116.18000030517578,122.30999755859375,14.729999542236328,90.7699966430664,16.170000076293945,70.94999694824219,94.94000244140625,114.12000274658203,116.98999786376953,123.91999816894531,14.800000190734863,93.87000274658203,16.479999542236328,70.94999694824219,95.91000366210938,114.37999725341797,116.18000030517578,122.62999725341797,15.140000343322754,90.98999786376953,16.31999969482422,71.45999908447266,35546400.0,19166300.0,5493500.0,4749000.0,587300.0,15199700.0,15086500.0,6674800.0,91.27789306640625,114.37999725341797,107.31437683105469,113.4142074584961,14.40965747833252,90.98999786376953,16.31999969482422,66.38951110839844
